Feedback_ID,Product_ID,Country_ID,Year,Rating,Recommendation_Flag,Feedback_Category,Is_Negative
F013859,3,10,2023,4.38,1,Charging Infrastructure,0
F013860,2,1,2026,4.46,1,Battery Performance,0
F013861,3,5,2023,5.0,1,Build Quality,0
F013862,1,4,2025,3.46,0,Charging Infrastructure,0
F013863,2,1,2025,3.99,0,Battery Performance,0
F013864,3,7,2025,3.77,0,Software & UI,0
F013865,2,3,2025,5.0,1,Battery Performance,0
F013866,3,1,2024,4.7,1,Service Experience,0
F013867,4,5,2025,3.46,0,Service Experience,0
F013868,1,1,2023,3.37,0,Service Experience,0
F013869,3,4,2023,4.01,1,Software & UI,0
F013870,2,4,2025,3.44,0,Battery Performance,0
F013871,1,5,2026,4.23,1,Service Experience,0
F013872,1,7,2023,3.95,0,Charging Infrastructure,0
F013873,3,11,2023,4.41,1,Charging Infrastructure,0
F013874,3,11,2025,4.06,1,Build Quality,0
F013875,1,6,2025,3.98,0,Charging Infrastructure,0
F013876,1,8,2024,3.48,0,Build Quality,0
F013877,1,2,2024,3.75,0,Price & Value,1
F013878,1,7,2025,3.4,0,Service Experience,0
F013879,2,2,2024,4.56,1,Battery Performance,0
F013880,3,4,2023,4.02,1,Charging Infrastructure,0
F013881,1,7,2026,3.8,0,Build Quality,0
F013882,2,9,2025,4.31,0,Software & UI,0
F013883,2,3,2026,4.9,1,Service Experience,0
F013884,1,7,2026,3.58,0,Service Experience,0
F013885,2,4,2024,4.66,1,Charging Infrastructure,1
F013886,3,4,2022,3.98,0,Charging Infrastructure,0
F013887,2,4,2024,4.46,1,Price & Value,0
F013888,1,6,2026,3.68,0,Battery Performance,0
F013889,3,11,2023,4.86,1,Service Experience,0
F013890,1,7,2026,4.0,1,Service Experience,0
F013891,2,2,2023,4.09,1,Service Experience,0
F013892,2,5,2023,5.0,0,Battery Performance,0
F013893,1,4,2023,3.84,0,Service Experience,1
F013894,3,4,2025,4.17,0,Price & Value,0
F013895,1,6,2026,3.47,0,Charging Infrastructure,0
F013896,3,2,2023,4.02,1,Service Experience,0
F013897,1,5,2025,2.89,0,Build Quality,0
F013898,4,9,2026,4.44,1,Software & UI,0
F013899,1,1,2024,2.62,0,Price & Value,1
F013900,4,12,2024,3.65,0,Battery Performance,0
F013901,3,3,2026,3.84,0,Charging Infrastructure,0
F013902,3,1,2024,4.7,0,Battery Performance,0
F013903,4,2,2023,3.32,0,Charging Infrastructure,0
F013904,1,6,2025,3.96,0,Charging Infrastructure,0
F013905,1,1,2026,4.51,1,Software & UI,0
F013906,2,7,2024,4.15,1,Charging Infrastructure,0
F013907,3,8,2026,5.0,1,Build Quality,0
F013908,4,3,2022,3.73,0,Battery Performance,0
F013909,3,1,2026,4.1,0,Battery Performance,1
F013910,1,7,2026,3.79,0,Battery Performance,0
F013911,1,9,2026,3.92,0,Charging Infrastructure,0
F013912,2,7,2023,3.85,0,Battery Performance,1
F013913,1,3,2024,3.79,0,Service Experience,0
F013914,3,10,2023,3.83,0,Build Quality,0
F013915,4,6,2025,3.98,0,Charging Infrastructure,0
F013916,3,2,2026,3.85,0,Price & Value,0
F013917,3,9,2023,4.01,1,Charging Infrastructure,0
F013918,1,3,2026,3.6,0,Software & UI,1
F013919,1,11,2023,4.49,1,Battery Performance,0
F013920,1,2,2026,3.69,0,Service Experience,0
F013921,3,8,2026,4.15,1,Battery Performance,0
F013922,1,11,2025,3.34,0,Software & UI,0
F013923,1,9,2023,3.82,0,Price & Value,0
F013924,3,6,2022,4.61,1,Price & Value,0
F013925,1,5,2023,3.43,0,Service Experience,0
F013926,3,4,2022,3.42,0,Battery Performance,0
F013927,1,2,2026,3.02,0,Service Experience,0
F013928,1,1,2025,4.11,1,Software & UI,1
F013929,1,8,2024,3.1,0,Service Experience,0
F013930,2,1,2022,4.91,1,Price & Value,0
F013931,1,6,2023,4.15,1,Build Quality,1
F013932,2,3,2025,4.49,1,Software & UI,0
F013933,3,12,2026,4.13,1,Battery Performance,1
F013934,1,1,2024,4.42,0,Build Quality,0
F013935,1,2,2023,3.33,0,Charging Infrastructure,0
F013936,1,8,2025,4.47,1,Battery Performance,1
F013937,4,11,2024,3.79,0,Service Experience,0
F013938,1,2,2024,4.27,1,Battery Performance,1
F013939,1,9,2024,4.24,1,Service Experience,1
F013940,1,6,2025,3.26,0,Price & Value,1
F013941,2,1,2023,3.53,0,Charging Infrastructure,0
F013942,2,7,2024,4.06,1,Service Experience,0
F013943,2,7,2026,5.0,1,Software & UI,0
F013944,1,2,2025,4.19,1,Service Experience,0
F013945,1,2,2024,3.36,0,Charging Infrastructure,0
F013946,2,2,2026,4.48,1,Price & Value,1
F013947,1,6,2025,3.73,0,Build Quality,0
F013948,1,7,2024,3.55,0,Build Quality,0
F013949,1,1,2024,3.65,0,Service Experience,0
F013950,3,11,2026,3.79,0,Battery Performance,1
F013951,1,11,2025,3.13,0,Price & Value,0
F013952,1,7,2026,3.96,0,Build Quality,0
F013953,1,6,2026,4.44,1,Price & Value,0
F013954,2,10,2025,4.53,1,Battery Performance,0
F013955,3,1,2022,3.96,0,Battery Performance,0
F013956,1,5,2024,3.68,0,Software & UI,0
F013957,2,1,2024,3.93,0,Service Experience,0
F013958,4,2,2025,3.71,0,Charging Infrastructure,0
F013959,4,11,2026,4.13,1,Service Experience,1
F013960,2,5,2022,3.97,0,Charging Infrastructure,0
F013961,3,4,2025,4.22,1,Build Quality,0
F013962,1,11,2025,3.82,0,Battery Performance,0
F013963,4,2,2022,3.35,0,Price & Value,1
F013964,4,3,2025,4.2,1,Charging Infrastructure,0
F013965,1,1,2025,3.21,0,Charging Infrastructure,1
F013966,1,6,2026,4.04,1,Software & UI,0
F013967,2,2,2025,4.38,1,Build Quality,0
F013968,2,1,2022,3.96,0,Battery Performance,0
F013969,2,12,2024,4.52,1,Software & UI,0
F013970,4,1,2023,3.68,0,Build Quality,0
F013971,1,2,2024,3.7,0,Software & UI,0
F013972,3,8,2026,4.64,1,Battery Performance,0
F013973,2,3,2023,5.0,1,Charging Infrastructure,0
F013974,1,1,2025,3.87,0,Battery Performance,0
F013975,2,8,2024,4.42,1,Software & UI,0
F013976,1,11,2022,2.82,0,Software & UI,0
F013977,1,3,2026,4.2,1,Build Quality,0
F013978,2,8,2026,4.87,0,Software & UI,1
F013979,4,11,2024,4.52,1,Service Experience,0
F013980,1,5,2022,3.9,0,Software & UI,0
F013981,3,5,2024,3.49,0,Battery Performance,0
F013982,2,11,2025,3.93,0,Battery Performance,1
F013983,1,10,2026,3.68,0,Charging Infrastructure,0
F013984,1,1,2026,4.16,1,Build Quality,0
F013985,3,2,2023,4.08,1,Price & Value,0
F013986,1,4,2023,3.74,0,Price & Value,0
F013987,1,6,2025,3.84,0,Battery Performance,0
F013988,1,4,2026,3.25,0,Battery Performance,0
F013989,1,6,2022,3.73,0,Service Experience,0
F013990,4,3,2024,3.65,0,Price & Value,0
F013991,4,5,2022,3.86,0,Price & Value,0
F013992,1,8,2025,3.94,0,Build Quality,1
F013993,3,4,2024,3.69,0,Software & UI,0
F013994,3,11,2022,3.84,0,Service Experience,0
F013995,2,3,2025,4.95,0,Build Quality,0
F013996,2,10,2026,4.56,1,Software & UI,0
F013997,1,5,2026,4.91,0,Service Experience,0
F013998,1,5,2023,3.42,0,Service Experience,0
F013999,1,3,2025,3.62,0,Build Quality,0
F014000,3,12,2025,4.59,1,Software & UI,0
F014001,1,8,2025,3.52,0,Price & Value,0
F014002,4,9,2022,4.56,1,Battery Performance,0
F014003,3,12,2025,4.04,0,Software & UI,0
F014004,3,4,2025,4.44,1,Charging Infrastructure,0
F014005,3,2,2026,4.31,0,Battery Performance,0
F014006,3,7,2025,5.0,0,Build Quality,0
F014007,3,1,2024,4.29,1,Build Quality,0
F014008,4,2,2024,3.99,0,Battery Performance,0
F014009,1,10,2026,4.67,1,Charging Infrastructure,0
F014010,3,4,2025,3.92,0,Battery Performance,0
F014011,1,2,2022,3.18,0,Battery Performance,0
F014012,3,2,2022,4.1,1,Software & UI,0
F014013,3,1,2026,3.97,0,Build Quality,0
F014014,4,8,2025,4.7,1,Service Experience,0
F014015,4,7,2023,3.54,0,Service Experience,0
F014016,1,12,2024,4.18,1,Software & UI,0
F014017,1,1,2024,3.56,0,Build Quality,0
F014018,3,6,2024,3.93,0,Charging Infrastructure,0
F014019,3,6,2025,4.09,1,Service Experience,1
F014020,1,1,2023,4.65,1,Charging Infrastructure,1
F014021,2,2,2025,4.44,1,Charging Infrastructure,0
F014022,1,1,2026,3.9,0,Service Experience,0
F014023,1,1,2025,4.63,1,Battery Performance,0
F014024,1,10,2025,4.09,1,Battery Performance,0
F014025,1,5,2024,3.51,0,Price & Value,0
F014026,1,2,2025,3.25,0,Price & Value,0
F014027,1,1,2025,2.8,0,Service Experience,0
F014028,1,1,2022,3.54,0,Service Experience,0
F014029,1,2,2025,3.36,0,Software & UI,0
F014030,3,2,2025,4.77,0,Charging Infrastructure,0
F014031,1,2,2022,4.49,1,Service Experience,0
F014032,2,7,2025,4.73,0,Service Experience,0
F014033,1,1,2025,3.27,0,Software & UI,0
F014034,4,4,2026,4.06,1,Price & Value,0
F014035,1,8,2025,3.4,0,Build Quality,0
F014036,3,1,2025,4.67,1,Service Experience,0
F014037,3,7,2025,3.67,0,Battery Performance,0
F014038,4,12,2026,3.28,0,Software & UI,0
F014039,3,9,2026,4.19,0,Service Experience,0
F014040,1,2,2026,3.52,0,Battery Performance,0
F014041,1,11,2022,4.15,1,Build Quality,0
F014042,4,2,2024,2.74,0,Build Quality,0
F014043,3,1,2025,4.2,1,Build Quality,0
F014044,3,1,2023,4.04,1,Service Experience,0
F014045,1,5,2024,3.28,0,Software & UI,0
F014046,1,3,2022,4.31,0,Price & Value,0
F014047,4,4,2026,4.68,1,Build Quality,0
F014048,1,8,2024,3.89,0,Service Experience,0
F014049,1,10,2024,4.01,1,Service Experience,0
F014050,3,5,2023,4.06,1,Build Quality,1
F014051,1,4,2023,4.34,1,Service Experience,1
F014052,1,3,2026,4.11,0,Software & UI,0
F014053,2,2,2023,4.11,0,Service Experience,0
F014054,3,9,2026,3.23,0,Battery Performance,0
F014055,1,4,2023,3.69,0,Charging Infrastructure,0
F014056,1,2,2022,4.04,1,Battery Performance,0
F014057,1,6,2025,3.44,0,Charging Infrastructure,1
F014058,2,4,2023,5.0,1,Charging Infrastructure,1
F014059,1,9,2023,3.81,0,Price & Value,0
F014060,2,1,2025,3.45,0,Software & UI,0
F014061,2,4,2024,4.3,1,Service Experience,0
F014062,1,4,2023,4.36,1,Price & Value,0
F014063,1,7,2025,3.76,0,Battery Performance,0
F014064,1,1,2022,3.39,0,Software & UI,1
F014065,1,7,2025,3.46,0,Battery Performance,0
F014066,1,1,2022,3.46,0,Price & Value,1
F014067,3,2,2024,3.91,0,Battery Performance,0
F014068,2,9,2022,4.93,0,Battery Performance,0
F014069,1,5,2024,3.97,0,Software & UI,0
F014070,1,7,2024,3.28,0,Service Experience,0
F014071,2,12,2026,5.0,1,Build Quality,0
F014072,3,5,2023,4.37,1,Build Quality,0
F014073,3,10,2023,4.54,1,Price & Value,0
F014074,3,7,2026,4.75,1,Battery Performance,1
F014075,1,7,2025,3.95,0,Charging Infrastructure,0
F014076,2,7,2024,4.52,1,Software & UI,0
F014077,2,8,2022,4.01,1,Charging Infrastructure,0
F014078,2,11,2026,3.85,0,Charging Infrastructure,0
F014079,2,7,2025,4.23,1,Price & Value,0
F014080,4,5,2025,3.96,0,Software & UI,0
F014081,1,6,2024,3.79,0,Build Quality,1
F014082,3,1,2023,4.58,0,Build Quality,0
F014083,1,3,2022,4.16,1,Charging Infrastructure,0
F014084,2,1,2024,3.7,0,Build Quality,0
F014085,3,7,2024,3.43,0,Software & UI,0
F014086,1,10,2022,3.88,0,Build Quality,0
F014087,2,3,2023,3.95,0,Service Experience,0
F014088,3,8,2024,4.15,1,Service Experience,1
F014089,1,1,2024,3.16,0,Price & Value,1
F014090,4,8,2025,4.28,1,Price & Value,0
F014091,1,5,2024,3.26,0,Battery Performance,0
F014092,3,9,2025,3.8,0,Price & Value,0
F014093,1,1,2024,4.1,1,Software & UI,0
F014094,3,5,2024,3.95,0,Battery Performance,0
F014095,1,3,2022,4.05,1,Software & UI,0
F014096,2,7,2025,3.99,0,Battery Performance,0
F014097,3,4,2026,3.85,0,Service Experience,1
F014098,1,8,2026,3.5,0,Battery Performance,0
F014099,1,6,2022,3.8,0,Battery Performance,0
F014100,1,4,2025,2.79,0,Battery Performance,0
F014101,2,3,2023,4.0,1,Build Quality,0
F014102,2,8,2024,4.98,1,Price & Value,1
F014103,1,3,2022,4.07,1,Battery Performance,0
F014104,1,7,2023,3.39,0,Price & Value,1
F014105,3,6,2024,3.87,0,Battery Performance,0
F014106,2,7,2023,3.56,0,Build Quality,0
F014107,2,2,2024,4.07,1,Battery Performance,0
F014108,3,4,2023,3.78,0,Price & Value,0
F014109,2,9,2024,4.3,1,Charging Infrastructure,0
F014110,3,3,2022,4.79,1,Service Experience,0
F014111,1,6,2023,3.91,0,Price & Value,0
F014112,2,5,2026,5.0,1,Service Experience,0
F014113,1,3,2024,4.66,1,Build Quality,0
F014114,2,1,2024,4.31,1,Software & UI,0
F014115,1,3,2024,3.58,0,Price & Value,0
F014116,1,3,2025,4.19,1,Build Quality,0
F014117,4,3,2024,2.82,0,Build Quality,0
F014118,1,2,2026,3.65,0,Build Quality,0
F014119,3,9,2026,4.49,0,Charging Infrastructure,0
F014120,4,7,2022,3.58,0,Build Quality,1
F014121,2,6,2024,4.15,1,Software & UI,0
F014122,4,1,2025,3.3,0,Price & Value,0
F014123,3,5,2026,3.57,0,Charging Infrastructure,0
F014124,2,7,2023,4.78,1,Software & UI,0
F014125,1,4,2023,3.95,0,Battery Performance,0
F014126,1,9,2022,3.18,0,Build Quality,1
F014127,2,4,2022,5.0,0,Service Experience,0
F014128,3,1,2022,4.69,1,Battery Performance,0
F014129,1,2,2026,3.74,0,Battery Performance,0
F014130,2,2,2024,4.2,1,Charging Infrastructure,0
F014131,1,2,2026,3.74,0,Build Quality,1
F014132,1,10,2022,3.8,0,Software & UI,0
F014133,4,2,2026,4.37,1,Charging Infrastructure,0
F014134,2,8,2025,4.04,0,Software & UI,0
F014135,1,1,2024,3.85,0,Price & Value,0
F014136,1,1,2026,3.1,0,Build Quality,0
F014137,3,9,2024,4.37,1,Price & Value,0
F014138,1,1,2023,3.09,0,Price & Value,0
F014139,1,1,2023,3.76,0,Build Quality,0
F014140,4,10,2024,3.59,0,Build Quality,1
F014141,1,10,2025,2.75,0,Charging Infrastructure,0
F014142,1,1,2025,4.41,1,Software & UI,0
F014143,3,10,2024,4.17,1,Build Quality,0
F014144,1,8,2023,4.23,1,Price & Value,0
F014145,3,8,2025,4.22,0,Charging Infrastructure,0
F014146,1,1,2022,3.61,0,Service Experience,0
F014147,3,7,2022,3.78,0,Build Quality,0
F014148,3,5,2025,4.29,1,Build Quality,0
F014149,2,3,2026,4.0,0,Charging Infrastructure,0
F014150,3,2,2025,4.73,1,Battery Performance,0
F014151,1,4,2023,3.79,0,Service Experience,0
F014152,1,2,2025,3.21,0,Build Quality,0
F014153,1,1,2022,4.43,1,Price & Value,1
F014154,2,5,2023,4.84,1,Build Quality,0
F014155,2,6,2023,4.72,1,Charging Infrastructure,0
F014156,1,9,2022,3.38,0,Software & UI,1
F014157,1,5,2024,3.63,0,Build Quality,1
F014158,3,6,2024,3.57,0,Charging Infrastructure,0
F014159,2,10,2022,4.63,1,Battery Performance,0
F014160,2,8,2024,4.46,1,Battery Performance,0
F014161,1,8,2025,4.16,1,Software & UI,0
F014162,2,9,2022,4.48,1,Service Experience,0
F014163,2,8,2025,4.38,1,Battery Performance,0
F014164,1,1,2024,2.54,0,Build Quality,1
F014165,1,3,2026,4.05,1,Battery Performance,0
F014166,2,3,2023,4.37,1,Charging Infrastructure,0
F014167,1,6,2022,3.24,0,Battery Performance,1
F014168,1,1,2026,3.71,0,Software & UI,0
F014169,2,6,2024,4.6,1,Software & UI,0
F014170,1,3,2022,3.99,0,Build Quality,0
F014171,4,1,2024,3.71,0,Charging Infrastructure,0
F014172,3,8,2025,3.92,0,Software & UI,1
F014173,2,5,2024,4.64,1,Build Quality,0
F014174,1,10,2026,4.03,1,Service Experience,0
F014175,2,2,2025,3.9,0,Price & Value,1
F014176,4,4,2024,3.84,0,Battery Performance,0
F014177,3,7,2024,4.07,1,Build Quality,0
F014178,1,10,2026,4.09,1,Software & UI,0
F014179,3,3,2026,4.05,1,Service Experience,0
F014180,2,7,2024,4.46,1,Build Quality,0
F014181,3,6,2023,3.76,0,Charging Infrastructure,0
F014182,2,5,2025,4.04,1,Battery Performance,0
F014183,2,5,2025,4.55,1,Price & Value,0
F014184,1,10,2023,3.23,0,Build Quality,0
F014185,1,1,2024,4.24,1,Service Experience,0
F014186,3,7,2026,3.72,0,Charging Infrastructure,0
F014187,3,12,2026,3.88,0,Battery Performance,0
F014188,4,7,2026,4.21,1,Service Experience,0
F014189,2,4,2024,4.12,1,Charging Infrastructure,0
F014190,2,11,2024,4.66,1,Software & UI,0
F014191,1,2,2023,3.69,0,Price & Value,0
F014192,3,5,2023,4.05,1,Service Experience,0
F014193,1,1,2025,5.0,1,Charging Infrastructure,0
F014194,3,4,2024,3.58,0,Charging Infrastructure,0
F014195,3,5,2025,3.5,0,Battery Performance,0
F014196,3,7,2024,3.98,0,Charging Infrastructure,0
F014197,3,7,2025,4.17,0,Build Quality,0
F014198,4,4,2023,4.18,1,Service Experience,1
F014199,1,9,2023,4.08,0,Battery Performance,0
F014200,3,11,2023,4.32,1,Service Experience,0
F014201,4,5,2025,4.46,1,Software & UI,0
F014202,1,1,2025,3.68,0,Battery Performance,0
F014203,1,1,2024,3.48,0,Price & Value,1
F014204,3,5,2025,4.68,1,Software & UI,0
F014205,2,12,2024,3.93,0,Battery Performance,0
F014206,1,2,2025,3.52,0,Price & Value,1
F014207,1,6,2026,3.47,0,Service Experience,0
F014208,2,10,2023,4.55,1,Charging Infrastructure,0
F014209,1,5,2024,3.23,0,Charging Infrastructure,0
F014210,2,4,2026,5.0,1,Battery Performance,0
F014211,4,3,2023,4.48,1,Battery Performance,0
F014212,3,7,2025,4.4,1,Charging Infrastructure,0
F014213,4,1,2025,3.41,0,Charging Infrastructure,0
F014214,1,12,2026,3.38,0,Charging Infrastructure,1
F014215,1,5,2025,3.69,0,Build Quality,0
F014216,1,9,2026,4.3,1,Battery Performance,0
F014217,3,1,2024,3.59,0,Software & UI,0
F014218,1,9,2026,3.92,0,Battery Performance,1
F014219,2,3,2023,4.34,1,Price & Value,0
F014220,1,4,2025,3.4,0,Build Quality,1
F014221,4,7,2026,4.05,1,Battery Performance,0
F014222,4,6,2025,4.83,1,Software & UI,0
F014223,1,6,2026,3.33,0,Battery Performance,0
F014224,3,2,2026,4.02,1,Software & UI,0
F014225,4,9,2024,2.84,0,Service Experience,0
F014226,1,7,2026,4.08,1,Charging Infrastructure,0
F014227,1,3,2025,4.0,1,Build Quality,0
F014228,2,4,2022,4.63,1,Software & UI,0
F014229,2,8,2024,3.12,0,Price & Value,0
F014230,2,8,2026,4.79,1,Service Experience,1
F014231,3,8,2023,3.56,0,Price & Value,0
F014232,1,4,2022,3.54,0,Charging Infrastructure,0
F014233,3,4,2026,4.62,1,Service Experience,0
F014234,3,4,2023,3.99,0,Battery Performance,0
F014235,1,10,2025,3.11,0,Service Experience,0
F014236,1,1,2025,3.47,0,Service Experience,0
F014237,2,1,2023,4.63,1,Software & UI,0
F014238,3,1,2022,5.0,1,Battery Performance,0
F014239,1,2,2026,4.1,0,Charging Infrastructure,0
F014240,4,8,2026,3.93,0,Battery Performance,0
F014241,1,3,2026,4.06,1,Battery Performance,0
F014242,1,8,2026,3.05,0,Software & UI,0
F014243,1,4,2022,3.25,0,Charging Infrastructure,0
F014244,1,2,2025,3.61,0,Build Quality,1
F014245,3,2,2024,4.0,0,Charging Infrastructure,0
F014246,1,6,2026,3.76,0,Battery Performance,0
F014247,1,4,2025,4.23,1,Build Quality,1
F014248,1,8,2022,4.45,1,Service Experience,0
F014249,2,8,2022,3.95,0,Charging Infrastructure,0
F014250,4,3,2022,4.01,1,Charging Infrastructure,0
F014251,1,9,2025,3.04,0,Service Experience,1
F014252,3,1,2022,4.13,1,Battery Performance,0
F014253,1,10,2024,3.25,0,Charging Infrastructure,0
F014254,1,12,2026,3.71,0,Charging Infrastructure,1
F014255,3,6,2024,3.72,0,Build Quality,0
F014256,3,3,2024,4.2,1,Battery Performance,0
F014257,1,4,2024,3.99,0,Service Experience,0
F014258,4,1,2026,4.5,1,Charging Infrastructure,0
F014259,1,1,2025,4.16,1,Service Experience,0
F014260,3,1,2022,4.04,1,Build Quality,0
F014261,3,7,2023,3.38,0,Battery Performance,0
F014262,1,3,2026,4.35,1,Build Quality,0
F014263,1,7,2022,4.03,0,Price & Value,0
F014264,3,9,2022,4.06,1,Build Quality,0
F014265,2,11,2026,3.93,0,Build Quality,0
F014266,2,1,2025,4.09,1,Battery Performance,0
F014267,2,7,2022,4.38,1,Battery Performance,0
F014268,1,5,2022,3.56,0,Charging Infrastructure,0
F014269,1,6,2025,3.43,0,Service Experience,0
F014270,1,12,2023,4.02,1,Charging Infrastructure,0
F014271,1,1,2024,3.51,0,Price & Value,0
F014272,3,3,2026,3.78,0,Service Experience,0
F014273,3,2,2024,3.47,0,Price & Value,0
F014274,2,4,2026,4.92,1,Charging Infrastructure,0
F014275,2,7,2025,4.5,1,Charging Infrastructure,0
F014276,1,12,2024,3.51,0,Price & Value,1
F014277,3,5,2022,4.79,1,Software & UI,0
F014278,2,8,2023,4.44,1,Service Experience,0
F014279,2,12,2022,4.44,1,Build Quality,0
F014280,2,5,2026,4.05,1,Battery Performance,0
F014281,1,9,2025,3.99,0,Build Quality,0
F014282,1,9,2023,3.82,0,Build Quality,0
F014283,2,8,2026,4.56,1,Price & Value,0
F014284,1,5,2023,3.41,0,Price & Value,0
F014285,1,9,2023,3.93,0,Service Experience,0
F014286,3,10,2023,3.96,0,Service Experience,0
F014287,2,1,2023,4.35,0,Price & Value,0
F014288,1,5,2024,3.13,0,Software & UI,0
F014289,1,4,2022,3.28,0,Build Quality,0
F014290,1,8,2025,3.7,0,Battery Performance,0
F014291,1,2,2024,3.33,0,Charging Infrastructure,0
F014292,4,2,2024,3.6,0,Build Quality,0
F014293,1,11,2022,3.72,0,Service Experience,0
F014294,1,1,2025,3.99,0,Battery Performance,1
F014295,1,11,2026,3.54,0,Service Experience,0
F014296,3,4,2023,3.79,0,Battery Performance,0
F014297,1,2,2024,2.89,0,Service Experience,0
F014298,1,8,2022,3.86,0,Battery Performance,0
F014299,3,11,2022,4.91,0,Software & UI,0
F014300,1,2,2024,3.15,0,Battery Performance,1
F014301,2,2,2023,3.84,0,Charging Infrastructure,0
F014302,3,3,2023,4.48,1,Charging Infrastructure,0
F014303,3,1,2026,3.96,0,Software & UI,0
F014304,4,2,2024,3.95,0,Battery Performance,0
F014305,3,2,2023,4.67,1,Software & UI,0
F014306,3,1,2026,4.09,1,Price & Value,0
F014307,1,2,2022,3.35,0,Service Experience,0
F014308,3,12,2024,4.27,1,Build Quality,0
F014309,2,7,2026,4.96,1,Service Experience,0
F014310,1,1,2024,4.19,1,Battery Performance,0
F014311,4,1,2026,3.69,0,Software & UI,0
F014312,3,10,2026,4.29,0,Software & UI,0
F014313,1,6,2022,4.36,0,Build Quality,1
F014314,1,11,2024,3.35,0,Battery Performance,0
F014315,4,10,2024,3.4,0,Build Quality,1
F014316,4,8,2022,3.84,0,Build Quality,0
F014317,3,12,2023,4.1,0,Build Quality,0
F014318,1,5,2025,4.68,1,Battery Performance,0
F014319,4,2,2025,4.31,1,Service Experience,0
F014320,1,10,2025,3.67,0,Battery Performance,0
F014321,3,1,2026,4.63,0,Software & UI,0
F014322,1,4,2026,3.3,0,Price & Value,0
F014323,1,7,2023,3.61,0,Charging Infrastructure,0
F014324,1,5,2026,3.29,0,Price & Value,1
F014325,3,4,2022,4.8,1,Build Quality,0
F014326,2,1,2025,4.5,1,Service Experience,0
F014327,1,1,2024,3.43,0,Battery Performance,0
F014328,2,3,2025,3.99,0,Charging Infrastructure,0
F014329,3,5,2024,4.12,1,Battery Performance,1
F014330,1,4,2026,4.48,0,Battery Performance,0
F014331,2,9,2026,4.23,1,Build Quality,0
F014332,1,2,2025,4.52,0,Charging Infrastructure,1
F014333,3,11,2026,4.31,0,Battery Performance,1
F014334,1,6,2022,3.99,0,Charging Infrastructure,0
F014335,2,5,2024,4.07,1,Charging Infrastructure,0
F014336,2,5,2024,4.25,0,Battery Performance,0
F014337,4,1,2024,3.7,0,Battery Performance,0
F014338,1,4,2025,3.98,0,Price & Value,0
F014339,2,1,2025,4.2,1,Software & UI,0
F014340,2,5,2026,4.92,0,Build Quality,0
F014341,1,1,2025,3.86,0,Battery Performance,0
F014342,1,6,2025,3.64,0,Price & Value,0
F014343,4,9,2026,3.71,0,Build Quality,0
F014344,1,2,2023,3.72,0,Price & Value,0
F014345,1,10,2023,4.13,1,Price & Value,0
F014346,1,9,2025,3.58,0,Price & Value,0
F014347,1,1,2026,3.85,0,Charging Infrastructure,0
F014348,3,2,2024,4.21,1,Battery Performance,0
