Employee_ID,Department,Role,Base_Salary,Incentive,Hire_Date,Country_ID
E02512,Manufacturing,Supervisor,54668,2760.89,2022-12-19,11
E02513,Manufacturing,Supervisor,53200,7652.87,2016-01-17,5
E02514,Manufacturing,Supervisor,50829,2684.55,2021-06-08,1
E02515,Manufacturing,Supervisor,54336,5223.07,2019-07-27,2
E02516,Manufacturing,Supervisor,62606,4912.91,2025-02-07,2
E02517,Manufacturing,Supervisor,55168,4554.18,2022-10-11,2
E02518,Manufacturing,Supervisor,61212,8200.68,2020-07-21,12
E02519,Manufacturing,Manager,147554,17502.64,2019-12-20,1
E02520,Manufacturing,Supervisor,50496,3033.46,2024-08-15,4
E02521,Manufacturing,Manager,134873,12041.43,2017-02-07,5
E02522,Manufacturing,Manager,110799,11034.28,2023-05-05,5
E02523,Manufacturing,Manager,129681,11125.45,2014-12-27,2
E02524,Manufacturing,Operator,43963,4735.03,2023-02-03,2
E02525,Manufacturing,Supervisor,52700,3921.21,2020-03-02,10
E02526,Manufacturing,Supervisor,62004,3684.66,2022-09-19,5
E02527,Manufacturing,Supervisor,59012,7725.99,2015-07-23,11
E02528,Manufacturing,Operator,42794,5330.2,2024-08-14,9
E02529,Manufacturing,Operator,42421,4758.9,2024-01-13,6
E02530,Manufacturing,Supervisor,53291,7075.27,2025-03-03,1
E02531,Manufacturing,Supervisor,57674,6893.8,2015-04-01,5
E02532,Manufacturing,Supervisor,60223,6040.64,2019-05-07,8
E02533,Manufacturing,Supervisor,60280,8658.67,2024-11-14,10
E02534,Manufacturing,Operator,40452,4644.98,2015-04-23,4
E02535,Manufacturing,Manager,140618,8596.38,2017-07-07,1
E02536,Manufacturing,Manager,120652,14667.68,2021-06-20,10
E02537,Manufacturing,Operator,42857,2711.55,2019-05-25,12
E02538,Manufacturing,Operator,36105,5204.34,2021-06-24,10
E02539,Manufacturing,Operator,37639,5429.98,2017-05-16,2
E02540,Manufacturing,Manager,134599,15929.58,2023-02-24,10
E02541,Manufacturing,Operator,35933,2767.17,2015-01-08,7
E02542,Manufacturing,Supervisor,62923,5269.26,2024-03-04,2
E02543,Manufacturing,Supervisor,53682,5910.51,2017-04-01,7
E02544,Manufacturing,Operator,41547,4856.75,2025-12-07,1
E02545,Manufacturing,Supervisor,57330,5642.53,2024-09-21,7
E02546,Manufacturing,Supervisor,51520,5857.5,2017-01-02,1
E02547,Manufacturing,Manager,118515,6983.0,2018-01-27,7
E02548,Manufacturing,Operator,38622,2846.04,2023-09-06,7
E02549,Manufacturing,Operator,37475,2556.15,2021-10-22,11
E02550,Manufacturing,Operator,44716,2468.14,2023-07-28,2
E02551,Manufacturing,Manager,110165,6701.46,2025-10-19,7
E02552,Manufacturing,Manager,110136,14328.28,2019-12-11,5
E02553,Manufacturing,Supervisor,55552,3025.63,2024-10-16,6
E02554,Manufacturing,Manager,117802,9931.18,2022-12-08,4
E02555,Manufacturing,Supervisor,52420,3618.85,2025-03-06,2
E02556,Manufacturing,Operator,40509,4788.08,2022-09-03,1
E02557,Manufacturing,Supervisor,59452,8277.25,2015-06-14,8
E02558,Manufacturing,Manager,115546,13502.21,2020-06-02,7
E02559,Manufacturing,Supervisor,57195,2888.59,2022-07-13,1
E02560,Manufacturing,Supervisor,54537,4457.44,2015-09-06,8
E02561,Manufacturing,Manager,141734,14310.03,2024-08-03,8
E02562,Manufacturing,Operator,41188,6141.14,2019-12-08,5
E02563,Manufacturing,Supervisor,54461,7530.2,2020-01-02,6
E02564,Manufacturing,Operator,41358,5138.89,2024-12-18,4
E02565,Manufacturing,Supervisor,59184,7844.9,2018-11-14,9
E02566,Manufacturing,Operator,37376,4869.69,2017-03-11,4
E02567,Manufacturing,Supervisor,55743,3438.68,2022-02-24,8
E02568,Manufacturing,Operator,36485,2989.19,2015-05-16,4
E02569,Manufacturing,Manager,149896,12364.1,2024-12-18,5
E02570,Manufacturing,Manager,130856,9016.07,2023-09-10,2
E02571,Manufacturing,Manager,121283,15056.12,2020-05-03,5
E02572,Manufacturing,Manager,118879,12320.37,2025-08-14,5
E02573,Manufacturing,Operator,38287,3888.46,2025-02-22,4
E02574,Manufacturing,Supervisor,59753,7381.44,2018-09-03,5
E02575,Manufacturing,Operator,42410,4902.18,2023-01-09,4
E02576,Manufacturing,Supervisor,60422,8171.78,2018-02-08,7
E02577,Manufacturing,Operator,40528,5438.1,2022-06-17,5
E02578,Manufacturing,Supervisor,59245,3086.12,2024-04-14,1
E02579,Manufacturing,Manager,143338,8922.14,2022-07-05,1
E02580,Manufacturing,Manager,112692,11244.54,2019-03-22,4
E02581,Manufacturing,Operator,39841,5837.5,2021-07-25,9
E02582,Manufacturing,Manager,148149,9140.45,2025-10-27,11
E02583,Manufacturing,Supervisor,55345,7774.15,2022-04-25,5
E02584,Manufacturing,Supervisor,58269,7709.11,2019-06-16,1
E02585,Manufacturing,Manager,142978,13528.72,2024-03-08,5
E02586,Manufacturing,Manager,126061,9941.38,2016-12-19,7
E02587,Manufacturing,Supervisor,61425,4410.37,2020-05-12,7
E02588,Manufacturing,Manager,136568,11276.42,2023-03-27,10
E02589,Manufacturing,Supervisor,51268,4664.99,2014-03-13,9
E02590,Manufacturing,Operator,38652,2495.21,2025-09-05,5
E02591,Manufacturing,Supervisor,56773,7499.93,2021-06-19,5
E02592,Manufacturing,Supervisor,51199,4689.45,2023-08-02,4
E02593,Manufacturing,Manager,149178,15169.53,2020-09-26,1
E02594,Manufacturing,Operator,43773,6564.46,2025-12-09,7
E02595,Manufacturing,Supervisor,57168,3143.65,2021-04-20,3
E02596,Manufacturing,Operator,44888,2850.15,2021-05-15,4
E02597,Manufacturing,Supervisor,51957,6098.96,2024-05-03,8
E02598,Manufacturing,Supervisor,63516,4368.48,2023-01-11,2
E02599,Manufacturing,Operator,35412,3341.15,2017-04-13,1
E02600,Manufacturing,Supervisor,58860,4028.44,2023-03-23,7
E02601,Manufacturing,Manager,110339,10417.86,2022-05-11,1
E02602,Manufacturing,Manager,111489,7367.72,2014-05-26,3
E02603,Manufacturing,Operator,36446,3862.39,2024-03-28,4
E02604,Manufacturing,Supervisor,56911,3016.23,2022-02-02,3
E02605,Manufacturing,Manager,115068,12093.36,2023-01-08,4
E02606,Manufacturing,Supervisor,63210,3670.58,2017-06-28,4
E02607,Manufacturing,Operator,42141,3736.36,2018-02-03,12
E02608,Manufacturing,Manager,139348,14088.65,2020-07-02,1
E02609,Manufacturing,Supervisor,61975,5242.15,2022-12-09,1
E02610,Manufacturing,Supervisor,52323,5816.81,2025-11-12,4
E02611,Manufacturing,Manager,127117,17070.16,2024-01-20,11
E02612,Manufacturing,Supervisor,51496,6473.57,2015-02-03,2
E02613,Manufacturing,Supervisor,53144,3896.92,2024-03-11,6
E02614,Manufacturing,Supervisor,55288,5457.05,2023-02-08,6
E02615,Manufacturing,Manager,146168,20329.55,2023-07-23,10
E02616,Manufacturing,Supervisor,60751,6002.28,2021-03-19,7
E02617,Manufacturing,Supervisor,62015,6463.81,2023-09-06,8
E02618,Manufacturing,Manager,115732,12458.26,2017-01-17,3
E02619,Manufacturing,Manager,115196,7369.82,2014-01-22,8
E02620,Manufacturing,Operator,35262,4426.53,2020-11-11,2
E02621,Manufacturing,Manager,131850,8113.07,2024-03-21,5
E02622,Manufacturing,Operator,44700,2467.1,2014-03-19,1
E02623,Manufacturing,Supervisor,52102,6791.3,2020-11-08,10
E02624,Manufacturing,Supervisor,52336,4605.39,2019-09-03,3
E02625,Manufacturing,Operator,42993,3639.35,2024-04-21,12
E02626,Manufacturing,Manager,112652,11271.92,2014-01-14,2
E02627,Manufacturing,Supervisor,57480,2997.94,2017-01-03,2
E02628,Manufacturing,Operator,37025,3578.29,2018-06-26,5
E02629,Manufacturing,Operator,43613,5032.05,2021-12-28,10
E02630,Manufacturing,Supervisor,59131,3193.56,2024-10-13,9
E02631,Manufacturing,Operator,44790,4692.08,2022-11-23,1
E02632,Manufacturing,Operator,41558,3732.14,2024-12-09,6
E02633,Manufacturing,Operator,43332,2518.89,2024-10-19,2
E02634,Manufacturing,Operator,40079,5358.57,2023-09-26,1
E02635,Manufacturing,Supervisor,62139,7797.41,2016-02-08,3
E02636,Manufacturing,Manager,133545,8076.62,2024-03-14,5
E02637,Manufacturing,Manager,130246,12880.09,2024-01-22,5
E02638,Manufacturing,Manager,123380,14729.77,2025-08-25,3
E02639,Manufacturing,Manager,140540,18050.19,2022-06-18,1
E02640,Manufacturing,Supervisor,63363,7730.06,2025-04-17,1
E02641,Manufacturing,Manager,122778,8633.11,2016-03-26,1
E02642,Manufacturing,Operator,38664,3696.34,2019-11-04,4
E02643,Manufacturing,Manager,123686,12531.31,2021-09-10,5
E02644,Manufacturing,Supervisor,55261,4886.94,2016-12-13,8
E02645,Manufacturing,Supervisor,55820,4270.28,2023-09-06,7
E02646,Manufacturing,Supervisor,56606,4393.85,2015-09-17,1
E02647,Manufacturing,Manager,149710,19809.11,2021-07-19,10
E02648,Manufacturing,Manager,116662,13211.61,2016-02-05,7
E02649,Manufacturing,Operator,37806,5465.68,2018-08-09,10
E02650,Manufacturing,Manager,120765,7637.24,2016-08-17,1
E02651,Manufacturing,Supervisor,58596,8753.28,2022-08-16,2
E02652,Manufacturing,Manager,142606,13332.85,2019-02-27,1
E02653,Manufacturing,Supervisor,63760,3940.0,2023-06-11,3
E02654,Manufacturing,Operator,36917,5169.35,2018-02-12,7
E02655,Manufacturing,Supervisor,59738,7015.57,2020-04-21,10
E02656,Manufacturing,Operator,40422,4211.88,2017-07-14,12
E02657,Manufacturing,Operator,38997,5334.38,2024-08-17,5
E02658,Manufacturing,Operator,38398,2406.77,2020-05-26,7
E02659,Manufacturing,Supervisor,55090,5274.75,2016-08-15,7
E02660,Manufacturing,Operator,44531,2980.82,2022-02-24,4
E02661,Manufacturing,Manager,135515,17398.78,2015-11-25,5
E02662,Manufacturing,Supervisor,61667,4249.05,2021-10-06,1
E02663,Manufacturing,Operator,42622,4624.52,2022-08-01,4
E02664,Manufacturing,Operator,35244,1846.96,2024-01-26,1
E02665,Manufacturing,Supervisor,64275,5487.26,2023-12-15,7
E02666,Manufacturing,Supervisor,60212,3303.97,2023-05-12,6
E02667,Manufacturing,Operator,40310,5931.81,2018-12-06,4
E02668,Manufacturing,Operator,41712,6023.01,2024-09-18,2
E02669,Manufacturing,Supervisor,63222,6984.31,2022-06-13,3
E02670,Manufacturing,Supervisor,64705,6419.42,2019-08-05,5
E02671,Manufacturing,Supervisor,59474,6999.29,2014-07-19,7
E02672,Manufacturing,Operator,40799,2260.51,2022-07-20,5
E02673,Manufacturing,Operator,43202,2339.91,2020-01-23,8
E02674,Manufacturing,Supervisor,56542,6623.32,2025-05-21,3
E02675,Manufacturing,Supervisor,62117,3131.39,2017-07-25,1
E02676,Manufacturing,Supervisor,62879,8450.51,2020-09-15,10
E02677,Manufacturing,Operator,35051,4697.9,2025-11-08,2
E02678,Manufacturing,Operator,37498,2699.22,2023-05-11,8
E02679,Manufacturing,Operator,44533,6258.41,2022-05-28,6
E02680,Manufacturing,Manager,121228,6326.61,2023-02-13,7
E02681,Manufacturing,Operator,41917,3318.44,2017-09-12,2
E02682,Manufacturing,Supervisor,63017,7790.85,2019-01-07,6
E02683,Manufacturing,Manager,134698,7008.42,2015-09-14,7
E02684,Manufacturing,Supervisor,54426,7520.25,2014-09-18,1
E02685,Manufacturing,Operator,37514,1893.39,2023-09-09,9
E02686,Manufacturing,Supervisor,61487,9056.85,2021-07-07,10
E02687,Manufacturing,Supervisor,51216,3277.52,2025-06-04,3
E02688,Manufacturing,Manager,118746,7475.14,2024-01-08,1
E02689,Manufacturing,Operator,39959,4765.51,2015-10-11,4
E02690,Manufacturing,Manager,135994,19864.79,2015-04-02,9
E02691,Manufacturing,Manager,137243,20133.22,2025-04-03,2
E02692,Manufacturing,Manager,111716,9077.31,2015-09-25,11
E02693,Manufacturing,Supervisor,50652,3716.06,2020-08-07,2
E02694,Manufacturing,Operator,39497,5802.51,2021-01-05,12
E02695,Manufacturing,Supervisor,58583,3305.55,2016-02-17,5
E02696,Manufacturing,Manager,139198,9773.36,2022-09-24,2
E02697,Manufacturing,Supervisor,51733,5828.01,2018-11-04,2
E02698,Manufacturing,Operator,41582,3386.72,2020-07-07,10
E02699,Manufacturing,Supervisor,60446,3150.22,2022-03-13,1
E02700,Manufacturing,Supervisor,59250,8831.61,2022-10-26,2
E02701,Manufacturing,Supervisor,59952,5038.82,2023-01-24,1
E02702,Manufacturing,Operator,40971,2062.6,2023-07-07,12
E02703,Manufacturing,Supervisor,51734,5395.99,2025-02-24,1
E02704,Manufacturing,Operator,39358,2863.75,2022-07-10,6
E02705,Manufacturing,Operator,38185,3755.56,2025-07-16,5
E02706,Manufacturing,Supervisor,57784,6894.57,2021-09-08,5
E02707,Manufacturing,Operator,40833,4944.19,2022-05-26,2
E02708,Manufacturing,Supervisor,52039,5038.73,2024-02-10,7
E02709,Manufacturing,Manager,147017,16030.06,2018-12-16,10
E02710,Manufacturing,Manager,137392,15222.23,2015-10-05,10
E02711,Manufacturing,Supervisor,60903,8758.47,2021-03-23,1
E02712,Manufacturing,Operator,40956,5777.92,2015-11-25,8
E02713,Manufacturing,Supervisor,57906,4019.9,2022-04-20,1
E02714,Manufacturing,Manager,114473,11220.46,2018-04-26,1
E02715,Manufacturing,Manager,136796,12893.93,2023-04-07,3
E02716,Manufacturing,Manager,135734,12613.93,2021-11-05,6
E02717,Manufacturing,Supervisor,64923,7520.94,2020-10-22,3
E02718,Manufacturing,Operator,39163,2663.18,2024-08-11,3
E02719,Manufacturing,Manager,129605,19327.41,2016-03-12,1
E02720,Manufacturing,Operator,44202,3175.65,2024-06-02,8
E02721,Manufacturing,Supervisor,50472,5730.39,2021-05-11,9
E02722,Manufacturing,Manager,120359,6861.43,2025-03-21,3
E02723,Manufacturing,Manager,116981,15396.66,2023-07-13,3
E02724,Manufacturing,Operator,41387,5727.47,2017-01-06,4
E02725,Manufacturing,Operator,42272,2761.7,2024-09-11,5
E02726,Manufacturing,Operator,41607,5147.47,2015-06-09,3
E02727,Manufacturing,Operator,41020,5133.82,2023-06-07,10
E02728,Manufacturing,Manager,116250,17306.93,2021-02-19,9
E02729,Manufacturing,Manager,140360,15928.71,2019-01-13,5
E02730,Manufacturing,Operator,38090,4887.38,2025-04-04,2
E02731,Manufacturing,Manager,124305,6736.7,2022-06-22,1
E02732,Manufacturing,Operator,41889,4969.65,2019-09-04,4
E02733,Manufacturing,Manager,125986,13233.34,2024-02-06,10
E02734,Manufacturing,Manager,127794,11773.4,2025-03-04,7
E02735,Manufacturing,Supervisor,53326,5162.21,2025-04-21,7
E02736,Manufacturing,Supervisor,62342,4558.59,2022-05-01,4
E02737,Manufacturing,Supervisor,63741,6228.34,2017-05-15,10
E02738,Manufacturing,Manager,143041,18481.68,2021-11-25,8
E02739,Manufacturing,Supervisor,59198,3630.77,2015-03-02,2
E02740,Manufacturing,Manager,114348,15075.0,2016-11-05,4
E02741,Manufacturing,Manager,121246,13093.36,2021-12-14,11
E02742,Manufacturing,Operator,42598,3179.07,2019-05-21,3
E02743,Manufacturing,Operator,41623,2464.62,2022-01-04,10
E02744,Manufacturing,Supervisor,54192,5960.73,2015-07-05,1
E02745,Manufacturing,Manager,116931,14131.77,2014-11-18,2
E02746,Manufacturing,Operator,44047,6450.54,2024-08-23,9
E02747,Manufacturing,Supervisor,55739,8151.75,2019-01-24,9
E02748,Manufacturing,Operator,36702,4450.88,2022-12-08,5
E02749,Manufacturing,Operator,37769,3012.36,2022-09-24,3
E02750,Manufacturing,Supervisor,51193,3818.75,2018-04-01,7
E02751,Manufacturing,Supervisor,58004,3668.93,2019-12-24,4
E02752,Manufacturing,Operator,40449,4618.37,2023-01-11,4
E02753,Manufacturing,Operator,39424,5100.85,2020-12-09,2
E02754,Manufacturing,Supervisor,57246,5673.76,2022-01-13,3
E02755,Manufacturing,Manager,146422,19810.12,2024-12-09,4
E02756,Manufacturing,Operator,36842,5356.02,2015-04-01,1
E02757,Manufacturing,Manager,142846,19811.66,2021-11-11,9
E02758,Manufacturing,Supervisor,64300,3766.45,2024-06-08,5
E02759,Manufacturing,Supervisor,51306,6685.69,2025-03-10,10
E02760,Manufacturing,Manager,134228,15762.37,2023-07-24,12
E02761,Manufacturing,Manager,130273,7473.43,2022-12-28,2
E02762,Manufacturing,Manager,148621,8407.18,2014-06-10,9
E02763,Manufacturing,Supervisor,53705,4216.67,2020-01-28,11
E02764,Manufacturing,Supervisor,51999,7552.34,2024-04-14,5
E02765,Manufacturing,Manager,144830,14224.53,2017-02-24,7
E02766,Manufacturing,Manager,140513,17835.16,2023-03-27,1
E02767,Manufacturing,Operator,37620,5549.59,2024-10-13,5
E02768,Manufacturing,Supervisor,59931,6867.09,2018-01-24,6
E02769,Manufacturing,Operator,35634,2448.73,2021-01-03,6
E02770,Manufacturing,Manager,112882,14893.95,2019-06-24,1
E02771,Manufacturing,Operator,39447,4057.84,2021-08-23,1
E02772,Manufacturing,Supervisor,57779,3270.76,2021-12-10,9
E02773,Manufacturing,Manager,132637,15805.63,2025-03-20,5
E02774,Manufacturing,Operator,42977,5949.91,2019-02-03,3
E02775,Manufacturing,Supervisor,57705,8095.71,2017-07-18,3
E02776,Manufacturing,Supervisor,54767,6475.32,2023-05-27,4
E02777,Manufacturing,Operator,40045,2235.48,2025-01-18,1
E02778,Manufacturing,Supervisor,51506,4121.72,2017-10-05,4
E02779,Manufacturing,Supervisor,57117,7656.58,2017-04-09,10
E02780,Manufacturing,Supervisor,56382,7455.28,2025-06-10,8
E02781,Manufacturing,Supervisor,57611,4228.25,2025-09-16,8
E02782,Manufacturing,Operator,42195,6184.55,2024-10-25,7
E02783,Manufacturing,Operator,42963,4068.31,2019-11-08,3
E02784,Manufacturing,Operator,44828,4841.88,2020-06-20,6
E02785,Manufacturing,Operator,41275,4444.82,2016-11-11,6
E02786,Manufacturing,Supervisor,60026,5481.24,2017-09-12,5
E02787,Manufacturing,Supervisor,54195,3927.99,2014-12-27,8
E02788,Manufacturing,Supervisor,51936,3180.17,2024-06-15,7
E02789,Manufacturing,Operator,37212,2349.79,2024-10-17,1
E02790,Manufacturing,Operator,39133,4659.83,2018-01-19,12
E02791,Manufacturing,Operator,42667,4743.63,2021-05-28,3
E02792,Manufacturing,Manager,120052,6679.3,2020-04-11,10
E02793,Manufacturing,Supervisor,64308,7065.32,2021-10-09,4
E02794,Manufacturing,Operator,43296,4774.71,2024-04-19,1
E02795,Manufacturing,Manager,122764,15066.13,2015-10-12,6
E02796,Manufacturing,Operator,38214,5329.28,2025-06-13,1
E02797,Manufacturing,Operator,35314,4717.73,2017-02-15,3
E02798,Manufacturing,Manager,122047,13140.32,2023-08-17,6
E02799,Manufacturing,Operator,43838,6572.75,2017-05-12,3
E02800,Manufacturing,Manager,122413,13968.6,2023-10-14,8
E02801,Manufacturing,Manager,127278,13442.66,2024-04-03,2
E02802,Manufacturing,Manager,129881,9815.25,2020-09-28,2
E02803,Manufacturing,Operator,42604,3303.66,2016-07-18,6
E02804,Manufacturing,Operator,36333,2109.2,2025-10-09,6
E02805,Manufacturing,Operator,35162,4235.97,2020-09-12,2
E02806,Manufacturing,Supervisor,52368,4008.85,2025-02-24,9
E02807,Manufacturing,Operator,41237,3861.08,2024-06-12,3
E02808,Manufacturing,Manager,121757,14817.26,2020-11-07,11
E02809,Manufacturing,Operator,41580,3159.57,2024-10-10,1
E02810,Manufacturing,Supervisor,52414,2879.34,2022-06-11,1
E02811,Manufacturing,Manager,118598,15312.63,2014-05-05,10
E02812,Manufacturing,Manager,119573,16521.14,2022-12-12,1
E02813,Manufacturing,Manager,146031,19498.38,2020-10-13,6
E02814,Manufacturing,Operator,38922,2267.35,2015-08-09,4
E02815,Manufacturing,Manager,111518,8439.14,2016-10-18,9
E02816,Manufacturing,Manager,143033,17867.81,2016-08-12,1
E02817,Manufacturing,Operator,40647,5399.39,2022-12-05,4
E02818,Manufacturing,Supervisor,60844,3355.6,2024-12-08,3
E02819,Manufacturing,Supervisor,61128,3482.67,2017-11-07,8
E02820,Manufacturing,Supervisor,52941,7459.29,2022-11-11,9
E02821,Manufacturing,Manager,148842,19924.49,2025-02-15,7
E02822,Manufacturing,Operator,40852,2264.32,2020-06-28,3
E02823,Manufacturing,Operator,37916,2533.83,2023-01-26,8
E02824,Manufacturing,Manager,128239,17984.75,2023-08-11,6
E02825,Manufacturing,Operator,36421,4479.94,2016-06-02,3
E02826,Manufacturing,Manager,112468,16469.15,2021-11-06,4
E02827,Manufacturing,Manager,128845,8923.55,2016-05-17,1
E02828,Manufacturing,Manager,133485,6792.29,2024-07-13,12
E02829,Manufacturing,Operator,39606,3813.44,2020-05-11,8
E02830,Manufacturing,Supervisor,57128,6940.46,2024-01-10,1
E02831,Manufacturing,Operator,36104,5370.32,2023-10-10,1
E02832,Manufacturing,Operator,41244,6065.47,2021-02-03,10
E02833,Manufacturing,Manager,128316,18188.17,2021-07-25,5
E02834,Manufacturing,Supervisor,62955,6746.09,2016-01-28,6
E02835,Manufacturing,Manager,136935,20386.35,2016-04-02,9
E02836,Manufacturing,Supervisor,59634,8778.47,2024-11-23,8
E02837,Manufacturing,Operator,35420,3207.99,2018-10-18,6
E02838,Manufacturing,Manager,138259,12755.94,2025-08-20,5
E02839,Manufacturing,Supervisor,52753,5400.95,2016-12-04,5
E02840,Manufacturing,Supervisor,59429,5295.21,2025-10-16,7
E02841,Manufacturing,Supervisor,50188,2995.96,2018-10-18,5
E02842,Manufacturing,Operator,35054,5122.6,2018-02-17,3
E02843,Manufacturing,Manager,148838,13372.84,2025-01-27,6
E02844,Manufacturing,Supervisor,63671,4177.94,2016-02-27,6
E02845,Manufacturing,Supervisor,61435,5843.71,2019-09-08,4
E02846,Manufacturing,Supervisor,62135,8777.24,2025-01-08,7
E02847,Manufacturing,Supervisor,56964,6338.23,2024-06-17,3
E02848,Manufacturing,Operator,40472,2624.59,2023-01-04,9
E02849,Manufacturing,Operator,41644,3533.12,2017-05-26,6
E02850,Manufacturing,Operator,37605,2880.32,2025-03-24,4
E02851,Manufacturing,Supervisor,63093,8513.67,2017-11-05,4
E02852,Manufacturing,Manager,129689,15191.34,2021-12-04,5
E02853,Manufacturing,Supervisor,54642,5050.43,2021-10-11,1
E02854,Manufacturing,Supervisor,54814,7670.15,2023-08-19,12
E02855,Manufacturing,Supervisor,57930,8589.59,2015-05-01,12
E02856,Manufacturing,Manager,147996,9379.69,2015-07-23,2
E02857,Manufacturing,Operator,35774,3379.67,2016-09-08,9
E02858,Manufacturing,Manager,114490,15118.49,2019-09-10,1
E02859,Manufacturing,Operator,37430,4714.7,2020-05-11,2
E02860,Manufacturing,Supervisor,51907,6670.77,2018-09-07,4
E02861,Manufacturing,Manager,115765,11995.69,2020-05-26,1
